Function,nr_c,dot_product_length,Num Samples,Max ABS difference,Min duration us,Max duration us,Average duration us
c_avx_fixed_dimension_accumulate_matrix_multiply,2,9,15,8.9406967e-08,0.0,1.0,0.2
c_matrix_multiply,2,9,45,1.3328004e-07,2.0,21.0,2.8
c_opensal_matrix_multiply,2,9,45,1.3328004e-07,2.0,3.0,2.1
c_avx_fixed_dimension_matrix_multiply,2,9,45,1.2287812e-07,0.0,1.0,0.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,9,45,1.3328004e-07,0.0,1.0,0.3
c_matrix_multiply,2,9,135,1.3328004e-07,7.0,15.0,7.5
c_opensal_matrix_multiply,2,9,135,1.3328004e-07,6.0,12.0,6.5
c_avx_fixed_dimension_matrix_multiply,2,9,135,1.3328004e-07,0.0,2.0,0.9
c_avx_fixed_dimension_accumulate_matrix_multiply,2,9,135,1.3328004e-07,0.0,2.0,0.7
c_matrix_multiply,2,9,405,2.4027401e-07,22.0,28.0,22.7
c_opensal_matrix_multiply,2,9,405,2.4027401e-07,18.0,22.0,18.9
c_avx_fixed_dimension_matrix_multiply,2,9,405,2.4027401e-07,3.0,4.0,3.2
c_avx_fixed_dimension_accumulate_matrix_multiply,2,9,405,2.4027401e-07,2.0,3.0,2.1
c_matrix_multiply,2,9,1215,2.4575624e-07,67.0,73.0,67.8
c_opensal_matrix_multiply,2,9,1215,2.4575624e-07,56.0,61.0,56.5
c_avx_fixed_dimension_matrix_multiply,2,9,1215,2.4027401e-07,9.0,12.0,9.2
c_avx_fixed_dimension_accumulate_matrix_multiply,2,9,1215,2.4575624e-07,6.0,13.0,6.2
c_matrix_multiply,2,9,3645,2.5463115e-07,220.0,226.0,222.0
c_opensal_matrix_multiply,2,9,3645,2.5463115e-07,163.0,282.0,187.8
c_avx_fixed_dimension_matrix_multiply,2,9,3645,2.4575624e-07,26.0,31.0,26.6
c_avx_fixed_dimension_accumulate_matrix_multiply,2,9,3645,2.5463115e-07,17.0,38.0,18.5
c_matrix_multiply,2,9,10935,2.4575624e-07,615.0,716.0,645.8
c_opensal_matrix_multiply,2,9,10935,2.4575624e-07,495.0,617.0,516.7
c_avx_fixed_dimension_matrix_multiply,2,9,10935,2.4575624e-07,78.0,92.0,81.4
c_avx_fixed_dimension_accumulate_matrix_multiply,2,9,10935,2.4575624e-07,55.0,58.0,55.6
c_matrix_multiply,2,9,32805,3.5886748e-07,1812.0,2188.0,2078.0
c_opensal_matrix_multiply,2,9,32805,3.5886748e-07,1668.0,2008.0,1886.7
c_avx_fixed_dimension_matrix_multiply,2,9,32805,3.5793818e-07,287.0,308.0,291.7
c_avx_fixed_dimension_accumulate_matrix_multiply,2,9,32805,3.5886748e-07,230.0,278.0,239.3
c_matrix_multiply,2,9,98415,3.6256091e-07,5821.0,9011.0,8025.9
c_opensal_matrix_multiply,2,9,98415,3.6256091e-07,8065.0,8417.0,8198.1
c_avx_fixed_dimension_matrix_multiply,2,9,98415,3.6256091e-07,1198.0,1296.0,1266.4
c_avx_fixed_dimension_accumulate_matrix_multiply,2,9,98415,3.6256091e-07,627.0,947.0,725.4
c_matrix_multiply,2,10,5,1.4901161e-07,0.0,1.0,0.4
c_opensal_matrix_multiply,2,10,5,1.4901161e-07,0.0,1.0,0.4
c_avx_fixed_dimension_matrix_multiply,2,10,5,1.8848644e-07,0.0,1.0,0.2
c_avx_fixed_dimension_accumulate_matrix_multiply,2,10,5,1.4901161e-07,0.0,1.0,0.2
c_matrix_multiply,2,10,15,1.8848644e-07,1.0,2.0,1.1
c_opensal_matrix_multiply,2,10,15,1.8848644e-07,0.0,1.0,0.9
c_avx_fixed_dimension_matrix_multiply,2,10,15,1.8848644e-07,0.0,1.0,0.3
c_avx_fixed_dimension_accumulate_matrix_multiply,2,10,15,1.8848644e-07,0.0,1.0,0.2
c_matrix_multiply,2,10,45,1.2287812e-07,2.0,6.0,2.9
c_opensal_matrix_multiply,2,10,45,1.2287812e-07,2.0,12.0,2.6
c_avx_fixed_dimension_matrix_multiply,2,10,45,1.2287812e-07,0.0,1.0,0.6
c_avx_fixed_dimension_accumulate_matrix_multiply,2,10,45,1.2287812e-07,0.0,1.0,0.4
c_matrix_multiply,2,10,135,1.8431719e-07,8.0,15.0,8.6
c_opensal_matrix_multiply,2,10,135,1.8431719e-07,7.0,12.0,7.6
c_avx_fixed_dimension_matrix_multiply,2,10,135,1.6858739e-07,1.0,4.0,1.3
c_avx_fixed_dimension_accumulate_matrix_multiply,2,10,135,1.8431719e-07,0.0,2.0,0.9
c_matrix_multiply,2,10,405,1.7881393e-07,24.0,36.0,24.8
c_opensal_matrix_multiply,2,10,405,1.7881393e-07,19.0,24.0,20.1
c_avx_fixed_dimension_matrix_multiply,2,10,405,1.7896909e-07,3.0,15.0,3.7
c_avx_fixed_dimension_accumulate_matrix_multiply,2,10,405,1.7881393e-07,2.0,3.0,2.4
c_matrix_multiply,2,10,1215,2.5463115e-07,72.0,76.0,72.4
c_opensal_matrix_multiply,2,10,1215,2.5463115e-07,59.0,63.0,60.1
c_avx_fixed_dimension_matrix_multiply,2,10,1215,2.4575624e-07,10.0,16.0,10.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,10,1215,2.5463115e-07,7.0,8.0,7.1
c_matrix_multiply,2,10,3645,3.5886748e-07,227.0,231.0,228.4
c_opensal_matrix_multiply,2,10,3645,3.5886748e-07,179.0,205.0,197.6
c_avx_fixed_dimension_matrix_multiply,2,10,3645,2.6656008e-07,31.0,36.0,31.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,10,3645,3.5886748e-07,20.0,24.0,20.8
c_matrix_multiply,2,10,10935,3.6256091e-07,650.0,748.0,671.0
c_opensal_matrix_multiply,2,10,10935,3.6256091e-07,548.0,961.0,615.7
c_avx_fixed_dimension_matrix_multiply,2,10,10935,3.5762787e-07,97.0,103.0,98.4
c_avx_fixed_dimension_accumulate_matrix_multiply,2,10,10935,3.6256091e-07,67.0,368.0,71.3
c_matrix_multiply,2,10,32805,4.8054801e-07,2004.0,4035.0,2357.9
c_opensal_matrix_multiply,2,10,32805,4.8054801e-07,1973.0,4793.0,2289.8
c_avx_fixed_dimension_matrix_multiply,2,10,32805,3.6256091e-07,453.0,572.0,547.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,10,32805,4.8054801e-07,367.0,489.0,471.9
c_matrix_multiply,2,10,98415,4.8514664e-07,6199.0,9880.0,8692.2
c_opensal_matrix_multiply,2,10,98415,4.8514664e-07,9031.0,9397.0,9156.5
c_avx_fixed_dimension_matrix_multiply,2,10,98415,4.7683716e-07,1510.0,3428.0,1578.7
c_avx_fixed_dimension_accumulate_matrix_multiply,2,10,98415,4.8514664e-07,790.0,930.0,856.5
c_matrix_multiply,2,11,5,1.1920929e-07,0.0,1.0,0.6
c_opensal_matrix_multiply,2,11,5,1.1920929e-07,0.0,1.0,0.5
c_avx_fixed_dimension_matrix_multiply,2,11,5,1.1944189e-07,0.0,1.0,0.2
c_avx_fixed_dimension_accumulate_matrix_multiply,2,11,5,1.1920929e-07,0.0,1.0,0.2
c_matrix_multiply,2,11,15,2.4575624e-07,1.0,2.0,1.2
c_opensal_matrix_multiply,2,11,15,2.4575624e-07,0.0,1.0,1.0
c_avx_fixed_dimension_matrix_multiply,2,11,15,2.3841858e-07,0.0,1.0,0.3
c_avx_fixed_dimension_accumulate_matrix_multiply,2,11,15,2.4575624e-07,0.0,1.0,0.2
c_matrix_multiply,2,11,45,1.8128046e-07,3.0,6.0,3.1
c_opensal_matrix_multiply,2,11,45,1.8128046e-07,2.0,3.0,2.6
c_avx_fixed_dimension_matrix_multiply,2,11,45,2.9802322e-07,0.0,5.0,0.6
c_avx_fixed_dimension_accumulate_matrix_multiply,2,11,45,1.8128046e-07,0.0,1.0,0.4
c_matrix_multiply,2,11,135,1.4901161e-07,8.0,10.0,8.9
c_opensal_matrix_multiply,2,11,135,1.4901161e-07,7.0,8.0,7.4
c_avx_fixed_dimension_matrix_multiply,2,11,135,1.7943374e-07,1.0,18.0,1.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,11,135,1.4901161e-07,0.0,2.0,0.8
c_matrix_multiply,2,11,405,2.4575624e-07,25.0,37.0,26.2
c_opensal_matrix_multiply,2,11,405,2.4575624e-07,22.0,35.0,23.1
c_avx_fixed_dimension_matrix_multiply,2,11,405,2.4575624e-07,4.0,7.0,4.3
c_avx_fixed_dimension_accumulate_matrix_multiply,2,11,405,2.4575624e-07,2.0,4.0,2.6
c_matrix_multiply,2,11,1215,2.4575624e-07,79.0,84.0,80.2
c_opensal_matrix_multiply,2,11,1215,2.4575624e-07,67.0,71.0,68.0
c_avx_fixed_dimension_matrix_multiply,2,11,1215,2.5288108e-07,12.0,15.0,12.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,11,1215,2.4575624e-07,7.0,13.0,7.8
c_matrix_multiply,2,11,3645,2.4575624e-07,249.0,280.0,266.9
c_opensal_matrix_multiply,2,11,3645,2.4575624e-07,219.0,245.0,233.7
c_avx_fixed_dimension_matrix_multiply,2,11,3645,2.4027401e-07,36.0,1461.0,57.9
c_avx_fixed_dimension_accumulate_matrix_multiply,2,11,3645,2.4575624e-07,22.0,43.0,22.9
c_matrix_multiply,2,11,10935,4.7829013e-07,721.0,1104.0,777.7
c_opensal_matrix_multiply,2,11,10935,4.7829013e-07,607.0,740.0,653.6
c_avx_fixed_dimension_matrix_multiply,2,11,10935,3.7697288e-07,120.0,151.0,127.3
c_avx_fixed_dimension_accumulate_matrix_multiply,2,11,10935,4.7829013e-07,81.0,100.0,82.9
c_matrix_multiply,2,11,32805,3.6041101e-07,2279.0,2738.0,2587.2
c_opensal_matrix_multiply,2,11,32805,3.6041101e-07,2342.0,3713.0,3000.4
c_avx_fixed_dimension_matrix_multiply,2,11,32805,3.5996791e-07,651.0,2528.0,679.1
c_avx_fixed_dimension_accumulate_matrix_multiply,2,11,32805,3.6041101e-07,535.0,571.0,546.7
c_matrix_multiply,2,11,98415,3.6530645e-07,7132.0,11085.0,10402.2
c_opensal_matrix_multiply,2,11,98415,3.6530645e-07,9910.0,10172.0,9989.8
c_avx_fixed_dimension_matrix_multiply,2,11,98415,3.6256091e-07,1748.0,1793.0,1776.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,11,98415,3.6530645e-07,1271.0,2349.0,1324.4
c_matrix_multiply,2,12,5,1.3328004e-07,0.0,1.0,0.8
c_opensal_matrix_multiply,2,12,5,1.3328004e-07,0.0,1.0,0.7
c_avx_fixed_dimension_matrix_multiply,2,12,5,6.664002e-08,0.0,1.0,0.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,12,5,1.3328004e-07,0.0,1.0,0.3
c_matrix_multiply,2,12,15,1.3328004e-07,1.0,2.0,2.0
c_opensal_matrix_multiply,2,12,15,1.3328004e-07,1.0,2.0,1.7
c_avx_fixed_dimension_matrix_multiply,2,12,15,1.3328004e-07,0.0,1.0,0.6
c_avx_fixed_dimension_accumulate_matrix_multiply,2,12,15,1.3328004e-07,0.0,1.0,0.5
c_matrix_multiply,2,12,45,2.4257332e-07,5.0,6.0,5.4
c_opensal_matrix_multiply,2,12,45,2.4257332e-07,4.0,12.0,4.6
c_avx_fixed_dimension_matrix_multiply,2,12,45,1.8128046e-07,1.0,5.0,1.1
c_avx_fixed_dimension_accumulate_matrix_multiply,2,12,45,2.4257332e-07,0.0,2.0,0.7
c_matrix_multiply,2,12,135,1.8431719e-07,15.0,30.0,15.9
c_opensal_matrix_multiply,2,12,135,1.8431719e-07,12.0,20.0,12.9
c_avx_fixed_dimension_matrix_multiply,2,12,135,1.7881393e-07,2.0,3.0,2.4
c_avx_fixed_dimension_accumulate_matrix_multiply,2,12,135,1.8431719e-07,1.0,2.0,1.6
c_matrix_multiply,2,12,405,2.4027401e-07,35.0,57.0,46.3
c_opensal_matrix_multiply,2,12,405,2.4027401e-07,38.0,44.0,38.4
c_avx_fixed_dimension_matrix_multiply,2,12,405,2.3888379e-07,7.0,11.0,7.3
c_avx_fixed_dimension_accumulate_matrix_multiply,2,12,405,2.4027401e-07,4.0,10.0,4.9
c_matrix_multiply,2,12,1215,2.6656008e-07,138.0,143.0,139.2
c_opensal_matrix_multiply,2,12,1215,2.6656008e-07,84.0,5947.0,192.2
c_avx_fixed_dimension_matrix_multiply,2,12,1215,2.6656008e-07,21.0,26.0,21.9
c_avx_fixed_dimension_accumulate_matrix_multiply,2,12,1215,2.6656008e-07,14.0,39.0,14.8
c_matrix_multiply,2,12,3645,3.5886748e-07,305.0,414.0,361.4
c_opensal_matrix_multiply,2,12,3645,3.5886748e-07,213.0,271.0,228.1
c_avx_fixed_dimension_matrix_multiply,2,12,3645,3.6256091e-07,41.0,45.0,42.0
c_avx_fixed_dimension_accumulate_matrix_multiply,2,12,3645,3.5886748e-07,27.0,31.0,27.4
c_matrix_multiply,2,12,10935,3.6256091e-07,804.0,940.0,901.5
c_opensal_matrix_multiply,2,12,10935,3.6256091e-07,654.0,747.0,700.2
c_avx_fixed_dimension_matrix_multiply,2,12,10935,3.5762787e-07,147.0,156.0,149.1
c_avx_fixed_dimension_accumulate_matrix_multiply,2,12,10935,3.6256091e-07,82.0,105.0,99.0
c_matrix_multiply,2,12,32805,3.6530645e-07,2449.0,3809.0,3048.9
c_opensal_matrix_multiply,2,12,32805,3.6530645e-07,4207.0,4383.0,4252.9
c_avx_fixed_dimension_matrix_multiply,2,12,32805,3.7697288e-07,786.0,829.0,801.0
c_avx_fixed_dimension_accumulate_matrix_multiply,2,12,32805,3.6530645e-07,428.0,781.0,474.3
c_matrix_multiply,2,12,98415,4.7776757e-07,7457.0,11980.0,10993.5
c_opensal_matrix_multiply,2,12,98415,4.7776757e-07,8437.0,12709.0,9940.5
c_avx_fixed_dimension_matrix_multiply,2,12,98415,4.785947e-07,1962.0,2073.0,1988.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,12,98415,4.7776757e-07,982.0,1112.0,1043.5
c_matrix_multiply,2,13,5,1.7881393e-07,0.0,1.0,0.6
c_opensal_matrix_multiply,2,13,5,1.7881393e-07,0.0,1.0,0.5
c_avx_fixed_dimension_matrix_multiply,2,13,5,1.1920929e-07,0.0,1.0,0.3
c_avx_fixed_dimension_accumulate_matrix_multiply,2,13,5,1.7881393e-07,0.0,1.0,0.2
c_matrix_multiply,2,13,15,1.3328004e-07,1.0,2.0,1.4
c_opensal_matrix_multiply,2,13,15,1.3328004e-07,1.0,2.0,1.1
c_avx_fixed_dimension_matrix_multiply,2,13,15,1.3328004e-07,0.0,1.0,0.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,13,15,1.3328004e-07,0.0,1.0,0.3
c_matrix_multiply,2,13,45,2.0861626e-07,3.0,21.0,3.8
c_opensal_matrix_multiply,2,13,45,2.0861626e-07,3.0,4.0,3.1
c_avx_fixed_dimension_matrix_multiply,2,13,45,2.682209e-07,0.0,2.0,0.7
c_avx_fixed_dimension_accumulate_matrix_multiply,2,13,45,2.0861626e-07,0.0,1.0,0.4
c_matrix_multiply,2,13,135,2.4027401e-07,10.0,29.0,10.9
c_opensal_matrix_multiply,2,13,135,2.4027401e-07,8.0,49.0,9.5
c_avx_fixed_dimension_matrix_multiply,2,13,135,2.6656008e-07,1.0,2.0,1.8
c_avx_fixed_dimension_accumulate_matrix_multiply,2,13,135,2.4027401e-07,1.0,2.0,1.1
c_matrix_multiply,2,13,405,3.7697288e-07,32.0,38.0,32.2
c_opensal_matrix_multiply,2,13,405,3.7697288e-07,26.0,31.0,26.7
c_avx_fixed_dimension_matrix_multiply,2,13,405,3.6256091e-07,5.0,8.0,5.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,13,405,3.7697288e-07,3.0,8.0,3.4
c_matrix_multiply,2,13,1215,3.6256091e-07,97.0,110.0,99.5
c_opensal_matrix_multiply,2,13,1215,3.6256091e-07,85.0,93.0,86.7
c_avx_fixed_dimension_matrix_multiply,2,13,1215,2.9839552e-07,17.0,23.0,17.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,13,1215,3.6256091e-07,10.0,15.0,10.6
c_matrix_multiply,2,13,3645,4.8054801e-07,305.0,340.0,324.4
c_opensal_matrix_multiply,2,13,3645,4.8054801e-07,229.0,297.0,257.7
c_avx_fixed_dimension_matrix_multiply,2,13,3645,4.7776757e-07,46.0,52.0,46.9
c_avx_fixed_dimension_accumulate_matrix_multiply,2,13,3645,4.8054801e-07,28.0,42.0,28.3
c_matrix_multiply,2,13,10935,4.7776757e-07,850.0,2361.0,948.1
c_opensal_matrix_multiply,2,13,10935,4.7776757e-07,721.0,1693.0,763.2
c_avx_fixed_dimension_matrix_multiply,2,13,10935,4.8054801e-07,162.0,184.0,167.0
c_avx_fixed_dimension_accumulate_matrix_multiply,2,13,10935,4.7776757e-07,97.0,124.0,99.7
c_matrix_multiply,2,13,32805,4.8054801e-07,2627.0,5638.0,3282.8
c_opensal_matrix_multiply,2,13,32805,4.8054801e-07,4905.0,5082.0,4949.6
c_avx_fixed_dimension_matrix_multiply,2,13,32805,3.6256091e-07,903.0,969.0,924.2
c_avx_fixed_dimension_accumulate_matrix_multiply,2,13,32805,4.8054801e-07,494.0,570.0,526.9
c_matrix_multiply,2,13,98415,4.7829013e-07,8227.0,14444.0,11780.4
c_opensal_matrix_multiply,2,13,98415,4.7829013e-07,11807.0,12325.0,11938.9
c_avx_fixed_dimension_matrix_multiply,2,13,98415,4.8054801e-07,2259.0,2454.0,2298.2
c_avx_fixed_dimension_accumulate_matrix_multiply,2,13,98415,4.7829013e-07,1459.0,1565.0,1490.5
c_matrix_multiply,2,14,5,1.4901161e-07,0.0,2.0,0.9
c_opensal_matrix_multiply,2,14,5,1.4901161e-07,0.0,1.0,0.8
c_avx_fixed_dimension_matrix_multiply,2,14,5,1.20137e-07,0.0,1.0,0.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,14,5,1.4901161e-07,0.0,1.0,0.4
c_matrix_multiply,2,14,15,1.3328004e-07,2.0,3.0,2.3
c_opensal_matrix_multiply,2,14,15,1.3328004e-07,1.0,3.0,1.9
c_avx_fixed_dimension_matrix_multiply,2,14,15,2.3946401e-07,0.0,4.0,0.7
c_avx_fixed_dimension_accumulate_matrix_multiply,2,14,15,1.3328004e-07,0.0,5.0,0.5
c_matrix_multiply,2,14,45,2.6656008e-07,6.0,25.0,6.5
c_opensal_matrix_multiply,2,14,45,2.6656008e-07,4.0,24.0,5.5
c_avx_fixed_dimension_matrix_multiply,2,14,45,1.8431719e-07,1.0,3.0,1.3
c_avx_fixed_dimension_accumulate_matrix_multiply,2,14,45,2.6656008e-07,0.0,1.0,0.8
c_matrix_multiply,2,14,135,2.4575624e-07,17.0,42.0,18.4
c_opensal_matrix_multiply,2,14,135,2.4575624e-07,9.0,44.0,15.6
c_avx_fixed_dimension_matrix_multiply,2,14,135,2.4575624e-07,3.0,8.0,3.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,14,135,2.4575624e-07,1.0,2.0,2.0
c_matrix_multiply,2,14,405,3.5886748e-07,53.0,60.0,54.1
c_opensal_matrix_multiply,2,14,405,3.5886748e-07,29.0,77.0,45.4
c_avx_fixed_dimension_matrix_multiply,2,14,405,2.9950962e-07,9.0,16.0,9.7
c_avx_fixed_dimension_accumulate_matrix_multiply,2,14,405,3.5886748e-07,5.0,14.0,6.2
c_matrix_multiply,2,14,1215,3.5793818e-07,161.0,201.0,167.3
c_opensal_matrix_multiply,2,14,1215,3.5793818e-07,127.0,204.0,134.3
c_avx_fixed_dimension_matrix_multiply,2,14,1215,3.5793818e-07,28.0,59.0,28.7
c_avx_fixed_dimension_accumulate_matrix_multiply,2,14,1215,3.5793818e-07,17.0,48.0,18.0
c_matrix_multiply,2,14,3645,4.1829551e-07,474.0,4143.0,515.2
c_opensal_matrix_multiply,2,14,3645,4.1829551e-07,273.0,535.0,328.1
c_avx_fixed_dimension_matrix_multiply,2,14,3645,3.6256091e-07,59.0,124.0,60.7
c_avx_fixed_dimension_accumulate_matrix_multiply,2,14,3645,4.1829551e-07,36.0,77.0,37.1
c_matrix_multiply,2,14,10935,3.6256091e-07,903.0,1784.0,980.8
c_opensal_matrix_multiply,2,14,10935,3.6256091e-07,785.0,2164.0,855.3
c_avx_fixed_dimension_matrix_multiply,2,14,10935,3.6256091e-07,167.0,232.0,187.2
c_avx_fixed_dimension_accumulate_matrix_multiply,2,14,10935,3.6256091e-07,118.0,131.0,122.7
c_matrix_multiply,2,14,32805,4.8114777e-07,2797.0,3444.0,3240.3
c_opensal_matrix_multiply,2,14,32805,4.8114777e-07,3574.0,5820.0,5583.2
c_avx_fixed_dimension_matrix_multiply,2,14,32805,4.1783079e-07,1038.0,2980.0,1078.1
c_avx_fixed_dimension_accumulate_matrix_multiply,2,14,32805,4.8114777e-07,656.0,1579.0,690.0
c_matrix_multiply,2,14,98415,4.9151248e-07,8874.0,13781.0,13088.0
c_opensal_matrix_multiply,2,14,98415,4.9151248e-07,8602.0,13128.0,11805.1
c_avx_fixed_dimension_matrix_multiply,2,14,98415,4.8206175e-07,2554.0,6071.0,2659.6
c_avx_fixed_dimension_accumulate_matrix_multiply,2,14,98415,4.9151248e-07,1453.0,1770.0,1732.6
c_matrix_multiply,2,15,5,2.4027401e-07,0.0,1.0,0.7
c_opensal_matrix_multiply,2,15,5,2.4027401e-07,0.0,2.0,0.6
c_avx_fixed_dimension_matrix_multiply,2,15,5,2.4027401e-07,0.0,1.0,0.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,15,5,2.4027401e-07,0.0,1.0,0.4
c_matrix_multiply,2,15,15,1.8128046e-07,2.0,3.0,2.4
c_opensal_matrix_multiply,2,15,15,1.8128046e-07,1.0,2.0,2.0
c_avx_fixed_dimension_matrix_multiply,2,15,15,1.9992005e-07,0.0,1.0,0.7
c_avx_fixed_dimension_accumulate_matrix_multiply,2,15,15,1.8128046e-07,0.0,1.0,0.5
c_matrix_multiply,2,15,45,3.6863437e-07,6.0,14.0,6.8
c_opensal_matrix_multiply,2,15,45,3.6863437e-07,5.0,11.0,5.5
c_avx_fixed_dimension_matrix_multiply,2,15,45,3.5886748e-07,1.0,2.0,1.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,15,45,3.6863437e-07,0.0,2.0,1.0
c_matrix_multiply,2,15,135,2.9839552e-07,12.0,26.0,19.2
c_opensal_matrix_multiply,2,15,135,2.9839552e-07,10.0,28.0,15.9
c_avx_fixed_dimension_matrix_multiply,2,15,135,2.4131143e-07,3.0,14.0,3.8
c_avx_fixed_dimension_accumulate_matrix_multiply,2,15,135,2.9839552e-07,2.0,3.0,2.0
c_matrix_multiply,2,15,405,3.5770546e-07,57.0,86.0,58.2
c_opensal_matrix_multiply,2,15,405,3.5770546e-07,44.0,53.0,47.3
c_avx_fixed_dimension_matrix_multiply,2,15,405,2.4978897e-07,10.0,15.0,10.9
c_avx_fixed_dimension_accumulate_matrix_multiply,2,15,405,3.5770546e-07,6.0,19.0,6.6
c_matrix_multiply,2,15,1215,3.5886748e-07,158.0,231.0,178.9
c_opensal_matrix_multiply,2,15,1215,3.5886748e-07,133.0,180.0,143.0
c_avx_fixed_dimension_matrix_multiply,2,15,1215,3.2816402e-07,32.0,48.0,33.1
c_avx_fixed_dimension_accumulate_matrix_multiply,2,15,1215,3.5886748e-07,14.0,45.0,19.1
c_matrix_multiply,2,15,3645,4.8054801e-07,511.0,542.0,522.7
c_opensal_matrix_multiply,2,15,3645,4.8054801e-07,282.0,442.0,307.1
c_avx_fixed_dimension_matrix_multiply,2,15,3645,4.8514664e-07,68.0,84.0,72.8
c_avx_fixed_dimension_accumulate_matrix_multiply,2,15,3645,4.8054801e-07,42.0,61.0,43.3
c_matrix_multiply,2,15,10935,7.3726875e-07,968.0,1186.0,1073.2
c_opensal_matrix_multiply,2,15,10935,7.3726875e-07,838.0,950.0,886.9
c_avx_fixed_dimension_matrix_multiply,2,15,10935,4.8054801e-07,190.0,248.0,206.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,15,10935,7.3726875e-07,126.0,155.0,132.7
c_matrix_multiply,2,15,32805,4.7736074e-07,3263.0,4776.0,4181.6
c_opensal_matrix_multiply,2,15,32805,4.7736074e-07,6476.0,6604.0,6516.3
c_avx_fixed_dimension_matrix_multiply,2,15,32805,3.6863437e-07,1114.0,1173.0,1136.3
c_avx_fixed_dimension_accumulate_matrix_multiply,2,15,32805,4.7736074e-07,948.0,2765.0,991.5
c_matrix_multiply,2,15,98415,5.9679104e-07,10164.0,14566.0,12915.4
c_opensal_matrix_multiply,2,15,98415,5.9679104e-07,13489.0,13911.0,13638.0
c_avx_fixed_dimension_matrix_multiply,2,15,98415,4.9151248e-07,2831.0,2976.0,2891.2
c_avx_fixed_dimension_accumulate_matrix_multiply,2,15,98415,5.9679104e-07,1245.0,3866.0,1393.3
c_matrix_multiply,2,16,5,1.2731557e-07,0.0,1.0,0.6
c_opensal_matrix_multiply,2,16,5,1.2731557e-07,0.0,1.0,0.5
c_avx_fixed_dimension_matrix_multiply,2,16,5,9.5413988e-08,0.0,1.0,0.3
c_avx_fixed_dimension_accumulate_matrix_multiply,2,16,5,1.2731557e-07,0.0,1.0,0.3
c_matrix_multiply,2,16,15,2.4027401e-07,1.0,2.0,1.6
c_opensal_matrix_multiply,2,16,15,2.4027401e-07,1.0,2.0,1.3
c_avx_fixed_dimension_matrix_multiply,2,16,15,1.20137e-07,0.0,1.0,0.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,16,15,2.4027401e-07,0.0,1.0,0.4
c_matrix_multiply,2,16,45,2.4575624e-07,4.0,6.0,4.5
c_opensal_matrix_multiply,2,16,45,2.4575624e-07,3.0,10.0,3.8
c_avx_fixed_dimension_matrix_multiply,2,16,45,1.6858739e-07,1.0,2.0,1.0
c_avx_fixed_dimension_accumulate_matrix_multiply,2,16,45,2.4575624e-07,0.0,1.0,0.6
c_matrix_multiply,2,16,135,3.5762787e-07,13.0,30.0,13.6
c_opensal_matrix_multiply,2,16,135,3.5762787e-07,11.0,29.0,11.8
c_avx_fixed_dimension_matrix_multiply,2,16,135,3.5886748e-07,2.0,4.0,2.8
c_avx_fixed_dimension_accumulate_matrix_multiply,2,16,135,3.5762787e-07,1.0,2.0,1.6
c_matrix_multiply,2,16,405,3.6141077e-07,42.0,62.0,42.9
c_opensal_matrix_multiply,2,16,405,3.6141077e-07,34.0,43.0,34.9
c_avx_fixed_dimension_matrix_multiply,2,16,405,3.7697288e-07,8.0,11.0,8.6
c_avx_fixed_dimension_accumulate_matrix_multiply,2,16,405,3.6141077e-07,4.0,6.0,4.9
c_matrix_multiply,2,16,1215,3.6530645e-07,125.0,154.0,126.6
c_opensal_matrix_multiply,2,16,1215,3.6530645e-07,103.0,118.0,112.5
c_avx_fixed_dimension_matrix_multiply,2,16,1215,3.6041101e-07,27.0,32.0,27.3
c_avx_fixed_dimension_accumulate_matrix_multiply,2,16,1215,3.6530645e-07,15.0,20.0,15.4
c_matrix_multiply,2,16,3645,5.9623267e-07,348.0,426.0,365.4
c_opensal_matrix_multiply,2,16,3645,5.9623267e-07,290.0,318.0,310.8
c_avx_fixed_dimension_matrix_multiply,2,16,3645,3.6256091e-07,76.0,93.0,79.5
c_avx_fixed_dimension_accumulate_matrix_multiply,2,16,3645,5.9623267e-07,46.0,157.0,47.7
c_matrix_multiply,2,16,10935,4.8054801e-07,1045.0,3390.0,1209.6
c_opensal_matrix_multiply,2,16,10935,4.8054801e-07,903.0,2405.0,997.4
c_avx_fixed_dimension_matrix_multiply,2,16,10935,4.8054801e-07,214.0,292.0,222.1
c_avx_fixed_dimension_accumulate_matrix_multiply,2,16,10935,4.8054801e-07,142.0,158.0,146.0
