Row,multiply_type,nr_c,dot_product_length,num_vfops,load_left_block_throughput,load_left_throughput_bottlenck,load_left_num_uops,operate_block_throughput,operate_throughput_bottlenck,operate_num_uops
cmat_mulx_avx_nr_c_13_dot_product_length_18,cmat_mulx_avx,13,18,923,468,Backend,1417,489,Backend,1890
cmat_mulx_avx_nr_c_13_dot_product_length_19,cmat_mulx_avx,13,19,975,494,Backend,1495,513.47,Backend,2001
cmat_mulx_avx_nr_c_13_dot_product_length_20,cmat_mulx_avx,13,20,1027,520,Backend,1573,542,Backend,2112
cmat_mulx_avx_nr_c_14_dot_product_length_2,cmat_mulx_avx,14,2,98,47,Backend,164,50,Backend,195
cmat_mulx_avx_nr_c_14_dot_product_length_3,cmat_mulx_avx,14,3,154,78,Backend,254,79,Backend,285
cmat_mulx_avx_nr_c_14_dot_product_length_4,cmat_mulx_avx,14,4,210,108,Backend,342,107,Backend,374
cmat_mulx_avx_nr_c_14_dot_product_length_5,cmat_mulx_avx,14,5,266,139,Backend,432,135,Backend,464
cmat_mulx_avx_nr_c_14_dot_product_length_6,cmat_mulx_avx,14,6,322,168,Backend,518,168,Backend,568
cmat_mulx_avx_nr_c_14_dot_product_length_7,cmat_mulx_avx,14,7,378,196,Backend,602,198,Backend,687
cmat_mulx_avx_nr_c_14_dot_product_length_8,cmat_mulx_avx,14,8,434,224,Backend,686,225,Backend,806
cmat_mulx_avx_nr_c_14_dot_product_length_9,cmat_mulx_avx,14,9,490,252,Backend,770,253,Backend,941
cmat_mulx_avx_nr_c_14_dot_product_length_10,cmat_mulx_avx,14,10,546,280,Backend,854,286,Backend,1060
cmat_mulx_avx_nr_c_14_dot_product_length_11,cmat_mulx_avx,14,11,602,308,Backend,938,315,Backend,1179
cmat_mulx_avx_nr_c_14_dot_product_length_12,cmat_mulx_avx,14,12,658,336,Backend,1022,343,Backend,1298
cmat_mulx_avx_nr_c_14_dot_product_length_13,cmat_mulx_avx,14,13,714,364,Backend,1106,374,Backend,1417
cmat_mulx_avx_nr_c_14_dot_product_length_14,cmat_mulx_avx,14,14,770,392,Backend,1190,406,Backend,1536
cmat_mulx_avx_nr_c_14_dot_product_length_15,cmat_mulx_avx,14,15,826,420,Backend,1274,433,Backend,1655
cmat_mulx_avx_nr_c_14_dot_product_length_16,cmat_mulx_avx,14,16,882,448,Backend,1358,462,Backend,1774
cmat_mulx_avx_nr_c_14_dot_product_length_17,cmat_mulx_avx,14,17,938,476,Backend,1442,493,Backend,1908
cmat_mulx_avx_nr_c_14_dot_product_length_18,cmat_mulx_avx,14,18,994,504,Backend,1526,525,Backend,2027
cmat_mulx_avx_nr_c_14_dot_product_length_19,cmat_mulx_avx,14,19,1050,532,Backend,1610,551,Backend,2146
cmat_mulx_avx_nr_c_14_dot_product_length_20,cmat_mulx_avx,14,20,1106,560,Backend,1694,580,Backend,2265
cmat_mulx_avx_nr_c_15_dot_product_length_2,cmat_mulx_avx,15,2,105,51,Backend,177,53.53,Backend,209
cmat_mulx_avx_nr_c_15_dot_product_length_3,cmat_mulx_avx,15,3,165,84,Backend,273,84,Backend,305
cmat_mulx_avx_nr_c_15_dot_product_length_4,cmat_mulx_avx,15,4,225,116,Backend,367,112.95,Backend,400
cmat_mulx_avx_nr_c_15_dot_product_length_5,cmat_mulx_avx,15,5,285,149,Backend,463,146.47,Backend,496
cmat_mulx_avx_nr_c_15_dot_product_length_6,cmat_mulx_avx,15,6,345,180,Backend,555,176.95,Backend,607
cmat_mulx_avx_nr_c_15_dot_product_length_7,cmat_mulx_avx,15,7,405,210,Backend,645,210.58,Backend,734
cmat_mulx_avx_nr_c_15_dot_product_length_8,cmat_mulx_avx,15,8,465,240,Backend,735,241.47,Backend,861
cmat_mulx_avx_nr_c_15_dot_product_length_9,cmat_mulx_avx,15,9,525,270,Backend,825,271.47,Backend,1005
cmat_mulx_avx_nr_c_15_dot_product_length_10,cmat_mulx_avx,15,10,585,300,Backend,915,306,Backend,1132
cmat_mulx_avx_nr_c_15_dot_product_length_11,cmat_mulx_avx,15,11,645,330,Backend,1005,337.42,Backend,1259
cmat_mulx_avx_nr_c_15_dot_product_length_12,cmat_mulx_avx,15,12,705,360,Backend,1095,367,Backend,1386
cmat_mulx_avx_nr_c_15_dot_product_length_13,cmat_mulx_avx,15,13,765,390,Backend,1185,398.53,Backend,1513
cmat_mulx_avx_nr_c_15_dot_product_length_14,cmat_mulx_avx,15,14,825,420,Backend,1275,430,Backend,1640
cmat_mulx_avx_nr_c_15_dot_product_length_15,cmat_mulx_avx,15,15,885,450,Backend,1365,463,Backend,1767
cmat_mulx_avx_nr_c_15_dot_product_length_16,cmat_mulx_avx,15,16,945,480,Backend,1455,495.47,Backend,1894
cmat_mulx_avx_nr_c_15_dot_product_length_17,cmat_mulx_avx,15,17,1005,510,Backend,1545,527,Backend,2037
cmat_mulx_avx_nr_c_15_dot_product_length_18,cmat_mulx_avx,15,18,1065,540,Backend,1635,559,Backend,2164
cmat_mulx_avx_nr_c_15_dot_product_length_19,cmat_mulx_avx,15,19,1125,570,Backend,1725,590,Backend,2291
cmat_mulx_avx_nr_c_15_dot_product_length_20,cmat_mulx_avx,15,20,1185,600,Backend,1815,619.47,Backend,2418
cmat_mulx_avx_nr_c_16_dot_product_length_2,cmat_mulx_avx,16,2,112,55,Backend,190,57,Backend,223
cmat_mulx_avx_nr_c_16_dot_product_length_3,cmat_mulx_avx,16,3,176,90,Backend,292,90,Backend,325
cmat_mulx_avx_nr_c_16_dot_product_length_4,cmat_mulx_avx,16,4,240,124,Backend,392,121,Backend,426
cmat_mulx_avx_nr_c_16_dot_product_length_5,cmat_mulx_avx,16,5,304,159,Backend,494,155,Backend,528
cmat_mulx_avx_nr_c_16_dot_product_length_6,cmat_mulx_avx,16,6,368,192,Backend,592,190,Backend,646
cmat_mulx_avx_nr_c_16_dot_product_length_7,cmat_mulx_avx,16,7,432,224,Backend,688,224,Backend,781
cmat_mulx_avx_nr_c_16_dot_product_length_8,cmat_mulx_avx,16,8,496,256,Backend,784,256,Backend,916
cmat_mulx_avx_nr_c_16_dot_product_length_9,cmat_mulx_avx,16,9,560,288,Backend,880,290,Backend,1069
cmat_mulx_avx_nr_c_16_dot_product_length_10,cmat_mulx_avx,16,10,624,320,Backend,976,325,Backend,1204
cmat_mulx_avx_nr_c_16_dot_product_length_11,cmat_mulx_avx,16,11,688,352,Backend,1072,359,Backend,1339
cmat_mulx_avx_nr_c_16_dot_product_length_12,cmat_mulx_avx,16,12,752,384,Backend,1168,392,Backend,1474
cmat_mulx_avx_nr_c_16_dot_product_length_13,cmat_mulx_avx,16,13,816,416,Backend,1264,426,Backend,1609
cmat_mulx_avx_nr_c_16_dot_product_length_14,cmat_mulx_avx,16,14,880,448,Backend,1360,459,Backend,1744
cmat_mulx_avx_nr_c_16_dot_product_length_15,cmat_mulx_avx,16,15,944,480,Backend,1456,492,Backend,1879
cmat_mulx_avx_nr_c_16_dot_product_length_16,cmat_mulx_avx,16,16,1008,512,Backend,1552,525,Backend,2014
cmat_mulx_avx_nr_c_16_dot_product_length_17,cmat_mulx_avx,16,17,1072,544,Backend,1648,562,Backend,2166
cmat_mulx_avx_nr_c_16_dot_product_length_18,cmat_mulx_avx,16,18,1136,576,Backend,1744,596,Backend,2301
cmat_mulx_avx_nr_c_16_dot_product_length_19,cmat_mulx_avx,16,19,1200,608,Backend,1840,629,Backend,2436
cmat_mulx_avx_nr_c_16_dot_product_length_20,cmat_mulx_avx,16,20,1264,640,Backend,1936,661,Backend,2571
cmat_mulx_avx_nr_c_17_dot_product_length_2,cmat_mulx_avx,17,2,119,59,Backend,203,60.53,Backend,237
cmat_mulx_avx_nr_c_17_dot_product_length_3,cmat_mulx_avx,17,3,187,96,Backend,311,95,Backend,345
cmat_mulx_avx_nr_c_17_dot_product_length_4,cmat_mulx_avx,17,4,255,132,Backend,417,128.84,Backend,452
cmat_mulx_avx_nr_c_17_dot_product_length_5,cmat_mulx_avx,17,5,323,169,Backend,525,164.47,Backend,560
cmat_mulx_avx_nr_c_17_dot_product_length_6,cmat_mulx_avx,17,6,391,204,Backend,629,199.95,Backend,685
cmat_mulx_avx_nr_c_17_dot_product_length_7,cmat_mulx_avx,17,7,459,238,Backend,731,237.58,Backend,828
cmat_mulx_avx_nr_c_17_dot_product_length_8,cmat_mulx_avx,17,8,527,272,Backend,833,271.05,Backend,971
cmat_mulx_avx_nr_c_17_dot_product_length_9,cmat_mulx_avx,17,9,595,306,Backend,935,308,Backend,1133
cmat_mulx_avx_nr_c_17_dot_product_length_10,cmat_mulx_avx,17,10,663,340,Backend,1037,344,Backend,1276
cmat_mulx_avx_nr_c_17_dot_product_length_11,cmat_mulx_avx,17,11,731,374,Backend,1139,381,Backend,1419
cmat_mulx_avx_nr_c_17_dot_product_length_12,cmat_mulx_avx,17,12,799,408,Backend,1241,415.42,Backend,1562
cmat_mulx_avx_nr_c_17_dot_product_length_13,cmat_mulx_avx,17,13,867,442,Backend,1343,451,Backend,1705
cmat_mulx_avx_nr_c_17_dot_product_length_14,cmat_mulx_avx,17,14,935,476,Backend,1445,486,Backend,1848
cmat_mulx_avx_nr_c_17_dot_product_length_15,cmat_mulx_avx,17,15,1003,510,Backend,1547,522,Backend,1991
cmat_mulx_avx_nr_c_17_dot_product_length_16,cmat_mulx_avx,17,16,1071,544,Backend,1649,555.53,Backend,2134
cmat_mulx_avx_nr_c_17_dot_product_length_17,cmat_mulx_avx,17,17,1139,578,Backend,1751,595,Backend,2295
cmat_mulx_avx_nr_c_17_dot_product_length_18,cmat_mulx_avx,17,18,1207,612,Backend,1853,631,Backend,2438
cmat_mulx_avx_nr_c_17_dot_product_length_19,cmat_mulx_avx,17,19,1275,646,Backend,1955,666,Backend,2581
cmat_mulx_avx_nr_c_17_dot_product_length_20,cmat_mulx_avx,17,20,1343,680,Backend,2057,701,Backend,2724
cmat_mulx_avx_nr_c_18_dot_product_length_2,cmat_mulx_avx,18,2,126,63,Backend,216,64,Backend,251
cmat_mulx_avx_nr_c_18_dot_product_length_3,cmat_mulx_avx,18,3,198,102,Backend,330,101,Backend,365
cmat_mulx_avx_nr_c_18_dot_product_length_4,cmat_mulx_avx,18,4,270,140,Backend,442,136,Backend,478
cmat_mulx_avx_nr_c_18_dot_product_length_5,cmat_mulx_avx,18,5,342,179,Backend,556,174,Backend,592
cmat_mulx_avx_nr_c_18_dot_product_length_6,cmat_mulx_avx,18,6,414,216,Backend,666,213,Backend,724
cmat_mulx_avx_nr_c_18_dot_product_length_7,cmat_mulx_avx,18,7,486,252,Backend,774,252,Backend,875
cmat_mulx_avx_nr_c_18_dot_product_length_8,cmat_mulx_avx,18,8,558,288,Backend,882,288,Backend,1026
cmat_mulx_avx_nr_c_18_dot_product_length_9,cmat_mulx_avx,18,9,630,324,Backend,990,324,Backend,1197
cmat_mulx_avx_nr_c_18_dot_product_length_10,cmat_mulx_avx,18,10,702,360,Backend,1098,363,Backend,1348
cmat_mulx_avx_nr_c_18_dot_product_length_11,cmat_mulx_avx,18,11,774,396,Backend,1206,401,Backend,1499
cmat_mulx_avx_nr_c_18_dot_product_length_12,cmat_mulx_avx,18,12,846,432,Backend,1314,438,Backend,1650
cmat_mulx_avx_nr_c_18_dot_product_length_13,cmat_mulx_avx,18,13,918,468,Backend,1422,475,Backend,1801
cmat_mulx_avx_nr_c_18_dot_product_length_14,cmat_mulx_avx,18,14,990,504,Backend,1530,513,Backend,1952
cmat_mulx_avx_nr_c_18_dot_product_length_15,cmat_mulx_avx,18,15,1062,540,Backend,1638,554,Backend,2103
cmat_mulx_avx_nr_c_18_dot_product_length_16,cmat_mulx_avx,18,16,1134,576,Backend,1746,589,Backend,2254
cmat_mulx_avx_nr_c_18_dot_product_length_17,cmat_mulx_avx,18,17,1206,612,Backend,1854,626,Backend,2424
cmat_mulx_avx_nr_c_18_dot_product_length_18,cmat_mulx_avx,18,18,1278,648,Backend,1962,667,Backend,2575
cmat_mulx_avx_nr_c_18_dot_product_length_19,cmat_mulx_avx,18,19,1350,684,Backend,2070,704,Backend,2726
cmat_mulx_avx_nr_c_18_dot_product_length_20,cmat_mulx_avx,18,20,1422,720,Backend,2178,740,Backend,2877
cmat_mulx_avx_nr_c_19_dot_product_length_2,cmat_mulx_avx,19,2,133,67,Backend,229,67.47,Backend,265
cmat_mulx_avx_nr_c_19_dot_product_length_3,cmat_mulx_avx,19,3,209,108,Backend,349,106,Backend,385
cmat_mulx_avx_nr_c_19_dot_product_length_4,cmat_mulx_avx,19,4,285,148,Backend,467,142.95,Backend,504
cmat_mulx_avx_nr_c_19_dot_product_length_5,cmat_mulx_avx,19,5,361,189,Backend,587,182,Backend,624
cmat_mulx_avx_nr_c_19_dot_product_length_6,cmat_mulx_avx,19,6,437,228,Backend,703,223.95,Backend,763
cmat_mulx_avx_nr_c_19_dot_product_length_7,cmat_mulx_avx,19,7,513,266,Backend,817,263.53,Backend,922
cmat_mulx_avx_nr_c_19_dot_product_length_8,cmat_mulx_avx,19,8,589,304,Backend,931,302.58,Backend,1081
cmat_mulx_avx_nr_c_19_dot_product_length_9,cmat_mulx_avx,19,9,665,342,Backend,1045,341.47,Backend,1261
cmat_mulx_avx_nr_c_19_dot_product_length_10,cmat_mulx_avx,19,10,741,380,Backend,1159,383.47,Backend,1420
cmat_mulx_avx_nr_c_19_dot_product_length_11,cmat_mulx_avx,19,11,817,418,Backend,1273,422,Backend,1579
cmat_mulx_avx_nr_c_19_dot_product_length_12,cmat_mulx_avx,19,12,893,456,Backend,1387,460.95,Backend,1738
cmat_mulx_avx_nr_c_19_dot_product_length_13,cmat_mulx_avx,19,13,969,494,Backend,1501,502.47,Backend,1897
cmat_mulx_avx_nr_c_19_dot_product_length_14,cmat_mulx_avx,19,14,1045,532,Backend,1615,542,Backend,2056
cmat_mulx_avx_nr_c_19_dot_product_length_15,cmat_mulx_avx,19,15,1121,570,Backend,1729,579.53,Backend,2215
cmat_mulx_avx_nr_c_19_dot_product_length_16,cmat_mulx_avx,19,16,1197,608,Backend,1843,620.05,Backend,2374
cmat_mulx_avx_nr_c_19_dot_product_length_17,cmat_mulx_avx,19,17,1273,646,Backend,1957,660.05,Backend,2553
cmat_mulx_avx_nr_c_19_dot_product_length_18,cmat_mulx_avx,19,18,1349,684,Backend,2071,702,Backend,2712
cmat_mulx_avx_nr_c_19_dot_product_length_19,cmat_mulx_avx,19,19,1425,722,Backend,2185,740,Backend,2871
cmat_mulx_avx_nr_c_19_dot_product_length_20,cmat_mulx_avx,19,20,1501,760,Backend,2299,777.47,Backend,3030
cmat_mulx_avx_nr_c_20_dot_product_length_2,cmat_mulx_avx,20,2,140,71,Backend,242,71,Backend,279
cmat_mulx_avx_nr_c_20_dot_product_length_3,cmat_mulx_avx,20,3,220,114,Backend,368,112,Backend,405
cmat_mulx_avx_nr_c_20_dot_product_length_4,cmat_mulx_avx,20,4,300,156,Backend,492,151,Backend,530
cmat_mulx_avx_nr_c_20_dot_product_length_5,cmat_mulx_avx,20,5,380,199,Backend,618,193,Backend,656
cmat_mulx_avx_nr_c_20_dot_product_length_6,cmat_mulx_avx,20,6,460,240,Backend,740,234,Backend,802
cmat_mulx_avx_nr_c_20_dot_product_length_7,cmat_mulx_avx,20,7,540,280,Backend,860,278,Backend,969
cmat_mulx_avx_nr_c_20_dot_product_length_8,cmat_mulx_avx,20,8,620,320,Backend,980,317,Backend,1136
cmat_mulx_avx_nr_c_20_dot_product_length_9,cmat_mulx_avx,20,9,700,360,Backend,1100,358,Backend,1325
cmat_mulx_avx_nr_c_20_dot_product_length_10,cmat_mulx_avx,20,10,780,400,Backend,1220,403,Backend,1492
cmat_mulx_avx_nr_c_20_dot_product_length_11,cmat_mulx_avx,20,11,860,440,Backend,1340,444,Backend,1659
cmat_mulx_avx_nr_c_20_dot_product_length_12,cmat_mulx_avx,20,12,940,480,Backend,1460,486,Backend,1826
cmat_mulx_avx_nr_c_20_dot_product_length_13,cmat_mulx_avx,20,13,1020,520,Backend,1580,529,Backend,1993
cmat_mulx_avx_nr_c_20_dot_product_length_14,cmat_mulx_avx,20,14,1100,560,Backend,1700,568,Backend,2160
cmat_mulx_avx_nr_c_20_dot_product_length_15,cmat_mulx_avx,20,15,1180,600,Backend,1820,612,Backend,2327
cmat_mulx_avx_nr_c_20_dot_product_length_16,cmat_mulx_avx,20,16,1260,640,Backend,1940,650,Backend,2494
cmat_mulx_avx_nr_c_20_dot_product_length_17,cmat_mulx_avx,20,17,1340,680,Backend,2060,694,Backend,2682
cmat_mulx_avx_nr_c_20_dot_product_length_18,cmat_mulx_avx,20,18,1420,720,Backend,2180,738,Backend,2849
cmat_mulx_avx_nr_c_20_dot_product_length_19,cmat_mulx_avx,20,19,1500,760,Backend,2300,777,Backend,3016
cmat_mulx_avx_nr_c_20_dot_product_length_20,cmat_mulx_avx,20,20,1580,800,Backend,2420,817,Backend,3183
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_2,cmat_mulx_avx_accumulate,2,2,14,4.95,Backend,10,7.63,Backend,28
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_3,cmat_mulx_avx_accumulate,2,3,22,7.64,Backend,18,11.58,Backend,41
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_4,cmat_mulx_avx_accumulate,2,4,30,10.21,Backend,30,15.68,Backend,56
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_5,cmat_mulx_avx_accumulate,2,5,38,12.95,Backend,42,20,Backend,71
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_6,cmat_mulx_avx_accumulate,2,6,46,16.05,Backend,54,23.47,Backend,86
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_7,cmat_mulx_avx_accumulate,2,7,54,19,Backend,66,27.53,Backend,101
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_8,cmat_mulx_avx_accumulate,2,8,62,23.37,Backend,78,31,Backend,116
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_9,cmat_mulx_avx_accumulate,2,9,70,26,Backend,90,35,Backend,131
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_10,cmat_mulx_avx_accumulate,2,10,78,30,Backend,102,39,Backend,146
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_11,cmat_mulx_avx_accumulate,2,11,86,34,Backend,114,43,Backend,161
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_12,cmat_mulx_avx_accumulate,2,12,94,38,Backend,126,47,Backend,176
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_13,cmat_mulx_avx_accumulate,2,13,102,42,Backend,138,51,Backend,191
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_14,cmat_mulx_avx_accumulate,2,14,110,46,Backend,150,55,Backend,206
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_15,cmat_mulx_avx_accumulate,2,15,118,50,Backend,162,59,Backend,221
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_16,cmat_mulx_avx_accumulate,2,16,126,54,Backend,174,63,Backend,236
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_17,cmat_mulx_avx_accumulate,2,17,134,58,Backend,186,67,Backend,251
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_18,cmat_mulx_avx_accumulate,2,18,142,62,Backend,198,71,Backend,266
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_19,cmat_mulx_avx_accumulate,2,19,150,66,Backend,210,75,Backend,281
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_20,cmat_mulx_avx_accumulate,2,20,158,70,Backend,222,79,Backend,296
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_2,cmat_mulx_avx_accumulate,3,2,21,7.8,Backend,21,11.47,Backend,41
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_3,cmat_mulx_avx_accumulate,3,3,33,12.01,Backend,39,17.47,Backend,62
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_4,cmat_mulx_avx_accumulate,3,4,45,18,Backend,57,23,Backend,83
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_5,cmat_mulx_avx_accumulate,3,5,57,22,Backend,75,28.95,Backend,104
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_6,cmat_mulx_avx_accumulate,3,6,69,27,Backend,93,34.47,Backend,125
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_7,cmat_mulx_avx_accumulate,3,7,81,33,Backend,111,40.47,Backend,146
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_8,cmat_mulx_avx_accumulate,3,8,93,39,Backend,129,46.47,Backend,167
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_9,cmat_mulx_avx_accumulate,3,9,105,45,Backend,147,52.47,Backend,188
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_10,cmat_mulx_avx_accumulate,3,10,117,51,Backend,165,58.47,Backend,209
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_11,cmat_mulx_avx_accumulate,3,11,129,57,Backend,183,64.47,Backend,230
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_12,cmat_mulx_avx_accumulate,3,12,141,63,Backend,201,70.47,Backend,251
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_13,cmat_mulx_avx_accumulate,3,13,153,69,Backend,219,76.47,Backend,272
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_14,cmat_mulx_avx_accumulate,3,14,165,75,Backend,237,82.47,Backend,293
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_15,cmat_mulx_avx_accumulate,3,15,177,81,Backend,255,88.47,Backend,314
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_16,cmat_mulx_avx_accumulate,3,16,189,87,Backend,273,94.47,Backend,335
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_17,cmat_mulx_avx_accumulate,3,17,201,93,Backend,291,100.47,Backend,356
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_18,cmat_mulx_avx_accumulate,3,18,213,99,Backend,309,106.95,Backend,377
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_19,cmat_mulx_avx_accumulate,3,19,225,105,Backend,327,112.47,Backend,398
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_20,cmat_mulx_avx_accumulate,3,20,237,111,Backend,345,118.47,Backend,419
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_2,cmat_mulx_avx_accumulate,4,2,28,11,Backend,36,15,Backend,56
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_3,cmat_mulx_avx_accumulate,4,3,44,17.63,Backend,60,23.53,Backend,83
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_4,cmat_mulx_avx_accumulate,4,4,60,24,Backend,84,30,Backend,110
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_5,cmat_mulx_avx_accumulate,4,5,76,32,Backend,108,38,Backend,137
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_6,cmat_mulx_avx_accumulate,4,6,92,40,Backend,132,46,Backend,164
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_7,cmat_mulx_avx_accumulate,4,7,108,48,Backend,156,54,Backend,191
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_8,cmat_mulx_avx_accumulate,4,8,124,56,Backend,180,62,Backend,218
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_9,cmat_mulx_avx_accumulate,4,9,140,64,Backend,204,70,Backend,245
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_10,cmat_mulx_avx_accumulate,4,10,156,72,Backend,228,78,Backend,272
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_11,cmat_mulx_avx_accumulate,4,11,172,80,Backend,252,86,Backend,299
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_12,cmat_mulx_avx_accumulate,4,12,188,88,Backend,276,94,Backend,326
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_13,cmat_mulx_avx_accumulate,4,13,204,96,Backend,300,102,Backend,353
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_14,cmat_mulx_avx_accumulate,4,14,220,104,Backend,324,110,Backend,380
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_15,cmat_mulx_avx_accumulate,4,15,236,112,Backend,348,118,Backend,407
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_16,cmat_mulx_avx_accumulate,4,16,252,120,Backend,372,126,Backend,434
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_17,cmat_mulx_avx_accumulate,4,17,268,128,Backend,396,134,Backend,461
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_18,cmat_mulx_avx_accumulate,4,18,284,136,Backend,420,142,Backend,488
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_19,cmat_mulx_avx_accumulate,4,19,300,144,Backend,444,150,Backend,515
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_20,cmat_mulx_avx_accumulate,4,20,316,152,Backend,468,158,Backend,542
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_2,cmat_mulx_avx_accumulate,5,2,35,14.79,Backend,51,19,Backend,71
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_3,cmat_mulx_avx_accumulate,5,3,55,23,Backend,81,28.53,Backend,104
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_4,cmat_mulx_avx_accumulate,5,4,75,33,Backend,111,38.26,Backend,137
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_5,cmat_mulx_avx_accumulate,5,5,95,43,Backend,141,48,Backend,170
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_6,cmat_mulx_avx_accumulate,5,6,115,53,Backend,171,58,Backend,203
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_7,cmat_mulx_avx_accumulate,5,7,135,63,Backend,201,68,Backend,236
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_8,cmat_mulx_avx_accumulate,5,8,155,73,Backend,231,77.47,Backend,269
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_9,cmat_mulx_avx_accumulate,5,9,175,83,Backend,261,88,Backend,302
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_10,cmat_mulx_avx_accumulate,5,10,195,93,Backend,291,98,Backend,335
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_11,cmat_mulx_avx_accumulate,5,11,215,103,Backend,321,107.47,Backend,368
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_12,cmat_mulx_avx_accumulate,5,12,235,113,Backend,351,117.47,Backend,401
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_13,cmat_mulx_avx_accumulate,5,13,255,123,Backend,381,127.47,Backend,434
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_14,cmat_mulx_avx_accumulate,5,14,275,133,Backend,411,138,Backend,467
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_15,cmat_mulx_avx_accumulate,5,15,295,143,Backend,441,147.47,Backend,500
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_16,cmat_mulx_avx_accumulate,5,16,315,153,Backend,471,157.47,Backend,533
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_17,cmat_mulx_avx_accumulate,5,17,335,163,Backend,501,167.47,Backend,566
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_18,cmat_mulx_avx_accumulate,5,18,355,173,Backend,531,178,Backend,599
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_19,cmat_mulx_avx_accumulate,5,19,375,183,Backend,561,187.47,Backend,632
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_20,cmat_mulx_avx_accumulate,5,20,395,193,Backend,591,197.47,Backend,665
