Row,multiply_type,nr_c,dot_product_length,num_vfops,load_left_block_throughput,load_left_throughput_bottlenck,load_left_num_uops,operate_block_throughput,operate_throughput_bottlenck,operate_num_uops
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_16,cmat_mulx_avx_looped_accumulate,20,16,4,32,Backend,106,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_17,cmat_mulx_avx_looped_accumulate,20,17,4,34,Backend,112,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_18,cmat_mulx_avx_looped_accumulate,20,18,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_19,cmat_mulx_avx_looped_accumulate,20,19,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_20,cmat_mulx_avx_looped_accumulate,20,20,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_2,cmat_mulx_avx_stripmine,2,2,14,4.95,Backend,10,14.58,FrontEnd,64
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_3,cmat_mulx_avx_stripmine,2,3,22,7.2,Backend,14,19.74,Backend,91
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_4,cmat_mulx_avx_stripmine,2,4,30,10.95,Backend,26,27.53,Backend,132
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_5,cmat_mulx_avx_stripmine,2,5,38,14.95,Backend,38,35.19,Backend,164
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_6,cmat_mulx_avx_stripmine,2,6,46,19,Backend,50,42,Backend,196
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_7,cmat_mulx_avx_stripmine,2,7,54,22.84,Backend,62,47.95,Backend,223
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_8,cmat_mulx_avx_stripmine,2,8,62,27,Backend,74,55.53,Backend,258
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_9,cmat_mulx_avx_stripmine,2,9,70,31,Backend,86,60.95,Backend,288
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_10,cmat_mulx_avx_stripmine,2,10,78,35,Backend,98,69,Backend,326
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_11,cmat_mulx_avx_stripmine,2,11,86,43,Backend,110,73.95,Backend,350
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_12,cmat_mulx_avx_stripmine,2,12,94,47,Backend,122,82,Backend,386
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_13,cmat_mulx_avx_stripmine,2,13,102,52,Backend,134,88.47,Backend,417
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_14,cmat_mulx_avx_stripmine,2,14,110,56,Backend,146,96,Backend,456
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_15,cmat_mulx_avx_stripmine,2,15,118,60,Backend,158,101.95,Backend,486
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_16,cmat_mulx_avx_stripmine,2,16,126,70,Backend,170,110,Backend,525
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_17,cmat_mulx_avx_stripmine,2,17,134,68,Backend,182,115.95,Backend,554
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_18,cmat_mulx_avx_stripmine,2,18,142,72,Backend,194,123.47,Backend,592
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_19,cmat_mulx_avx_stripmine,2,19,150,76,Backend,206,129.95,Backend,622
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_20,cmat_mulx_avx_stripmine,2,20,158,80,Backend,218,137,Backend,659
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_2,cmat_mulx_avx_stripmine,3,2,21,7.57,Backend,15,17.74,FrontEnd,80
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_3,cmat_mulx_avx_stripmine,3,3,33,13.53,Backend,33,28.47,Backend,133
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_4,cmat_mulx_avx_stripmine,3,4,45,20.53,Backend,51,43,Backend,187
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_5,cmat_mulx_avx_stripmine,3,5,57,27.37,Backend,69,48,Backend,219
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_6,cmat_mulx_avx_stripmine,3,6,69,35,Backend,87,59.53,Backend,270
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_7,cmat_mulx_avx_stripmine,3,7,81,40,Backend,105,67,Backend,306
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_8,cmat_mulx_avx_stripmine,3,8,93,44,Backend,123,78.47,Backend,358
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_9,cmat_mulx_avx_stripmine,3,9,105,52.11,Backend,141,85.53,Backend,389
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_10,cmat_mulx_avx_stripmine,3,10,117,59,Backend,159,97,Backend,442
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_11,cmat_mulx_avx_stripmine,3,11,129,66.68,Backend,177,104.53,Backend,480
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_12,cmat_mulx_avx_stripmine,3,12,141,76,Backend,195,116,Backend,532
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_13,cmat_mulx_avx_stripmine,3,13,153,82,Backend,213,123.53,Backend,569
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_14,cmat_mulx_avx_stripmine,3,14,165,87,Backend,231,135,Backend,622
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_15,cmat_mulx_avx_stripmine,3,15,177,96,Backend,249,142.53,Backend,659
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_16,cmat_mulx_avx_stripmine,3,16,189,108,Backend,267,154,Backend,712
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_17,cmat_mulx_avx_stripmine,3,17,201,108,Backend,285,161.53,Backend,749
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_18,cmat_mulx_avx_stripmine,3,18,213,114,Backend,303,173,Backend,803
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_19,cmat_mulx_avx_stripmine,3,19,225,120,Backend,321,180.53,Backend,842
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_20,cmat_mulx_avx_stripmine,3,20,237,126,Backend,339,192,Backend,894
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_2,cmat_mulx_avx_stripmine,4,2,28,12.11,Backend,28,24,Backend,112
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_3,cmat_mulx_avx_stripmine,4,3,44,20,Backend,52,36,Backend,162
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_4,cmat_mulx_avx_stripmine,4,4,60,28,Backend,76,52.47,Backend,234
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_5,cmat_mulx_avx_stripmine,4,5,76,40,Backend,100,63,Backend,277
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_6,cmat_mulx_avx_stripmine,4,6,92,48,Backend,124,78,Backend,345
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_7,cmat_mulx_avx_stripmine,4,7,108,56,Backend,148,88,Backend,386
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_8,cmat_mulx_avx_stripmine,4,8,124,62,Backend,172,102.47,Backend,453
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_9,cmat_mulx_avx_stripmine,4,9,140,73,Backend,196,113,Backend,497
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_10,cmat_mulx_avx_stripmine,4,10,156,81,Backend,220,128,Backend,567
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_11,cmat_mulx_avx_stripmine,4,11,172,94,Backend,244,138.53,Backend,613
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_12,cmat_mulx_avx_stripmine,4,12,188,99,Backend,268,153,Backend,680
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_13,cmat_mulx_avx_stripmine,4,13,204,107,Backend,292,164,Backend,726
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_14,cmat_mulx_avx_stripmine,4,14,220,118,Backend,316,179,Backend,795
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_15,cmat_mulx_avx_stripmine,4,15,236,126,Backend,340,189,Backend,840
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_16,cmat_mulx_avx_stripmine,4,16,252,146,Backend,364,204,Backend,908
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_17,cmat_mulx_avx_stripmine,4,17,268,142,Backend,388,214.47,Backend,953
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_18,cmat_mulx_avx_stripmine,4,18,284,150,Backend,412,229,Backend,1022
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_19,cmat_mulx_avx_stripmine,4,19,300,158,Backend,436,240,Backend,1065
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_20,cmat_mulx_avx_stripmine,4,20,316,166,Backend,460,258,Backend,1140
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_2,cmat_mulx_avx_stripmine,5,2,35,16.53,Backend,41,31.89,Backend,145
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_3,cmat_mulx_avx_stripmine,5,3,55,26.47,Backend,71,47,Backend,201
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_4,cmat_mulx_avx_stripmine,5,4,75,38.53,Backend,101,66.47,Backend,284
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_5,cmat_mulx_avx_stripmine,5,5,95,48.53,Backend,131,78.47,Backend,332
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_6,cmat_mulx_avx_stripmine,5,6,115,61,Backend,161,98,Backend,414
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_7,cmat_mulx_avx_stripmine,5,7,135,72,Backend,191,110,Backend,467
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_8,cmat_mulx_avx_stripmine,5,8,155,82,Backend,221,130,Backend,550
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_9,cmat_mulx_avx_stripmine,5,9,175,94.05,Backend,251,143,Backend,604
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_10,cmat_mulx_avx_stripmine,5,10,195,105,Backend,281,162,Backend,688
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_11,cmat_mulx_avx_stripmine,5,11,215,115.58,Backend,311,175,Backend,740
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_12,cmat_mulx_avx_stripmine,5,12,235,127,Backend,341,194,Backend,827
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_13,cmat_mulx_avx_stripmine,5,13,255,142,Backend,371,207,Backend,880
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_14,cmat_mulx_avx_stripmine,5,14,275,147,Backend,401,226,Backend,966
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_15,cmat_mulx_avx_stripmine,5,15,295,158,Backend,431,239,Backend,1018
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_16,cmat_mulx_avx_stripmine,5,16,315,184,Backend,461,258,Backend,1101
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_17,cmat_mulx_avx_stripmine,5,17,335,182,Backend,491,271,Backend,1156
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_18,cmat_mulx_avx_stripmine,5,18,355,192,Backend,521,290,Backend,1240
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_19,cmat_mulx_avx_stripmine,5,19,375,202,Backend,551,303,Backend,1291
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_20,cmat_mulx_avx_stripmine,5,20,395,212,Backend,581,322,Backend,1376
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_2,cmat_mulx_avx_stripmine,6,2,42,21,Backend,54,40,Backend,176
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_3,cmat_mulx_avx_stripmine,6,3,66,33,Backend,90,56,Backend,232
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_4,cmat_mulx_avx_stripmine,6,4,90,45.53,Backend,126,81,Backend,334
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_5,cmat_mulx_avx_stripmine,6,5,114,61,Backend,162,94,Backend,390
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_6,cmat_mulx_avx_stripmine,6,6,138,73,Backend,198,118,Backend,493
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_7,cmat_mulx_avx_stripmine,6,7,162,87,Backend,234,132,Backend,550
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_8,cmat_mulx_avx_stripmine,6,8,186,99.53,Backend,270,157,Backend,652
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_9,cmat_mulx_avx_stripmine,6,9,210,115,Backend,306,170,Backend,708
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_10,cmat_mulx_avx_stripmine,6,10,234,130,Backend,342,195,Backend,815
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_11,cmat_mulx_avx_stripmine,6,11,258,144,Backend,378,208,Backend,870
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_12,cmat_mulx_avx_stripmine,6,12,282,156,Backend,414,233,Backend,979
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_13,cmat_mulx_avx_stripmine,6,13,306,168,Backend,450,246,Backend,1034
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_14,cmat_mulx_avx_stripmine,6,14,330,175,Backend,486,271,Backend,1141
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_15,cmat_mulx_avx_stripmine,6,15,354,192,Backend,522,284,Backend,1194
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_16,cmat_mulx_avx_stripmine,6,16,378,222,Backend,558,309,Backend,1300
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_17,cmat_mulx_avx_stripmine,6,17,402,211,Backend,594,322,Backend,1358
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_18,cmat_mulx_avx_stripmine,6,18,426,228,Backend,630,347,Backend,1463
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_19,cmat_mulx_avx_stripmine,6,19,450,240,Backend,666,360,Backend,1518
cmat_mulx_avx_stripmine_nr_c_6_dot_product_length_20,cmat_mulx_avx_stripmine,6,20,474,252,Backend,702,385,Backend,1622
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_2,cmat_mulx_avx_stripmine,7,2,49,25.42,Backend,67,44.42,Backend,197
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_3,cmat_mulx_avx_stripmine,7,3,77,39.42,Backend,109,62,Backend,264
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_4,cmat_mulx_avx_stripmine,7,4,105,55.53,Backend,151,89.53,Backend,378
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_5,cmat_mulx_avx_stripmine,7,5,133,69.05,Backend,193,106,Backend,445
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_6,cmat_mulx_avx_stripmine,7,6,161,87,Backend,235,133,Backend,560
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_7,cmat_mulx_avx_stripmine,7,7,189,103,Backend,277,150,Backend,628
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_8,cmat_mulx_avx_stripmine,7,8,217,117,Backend,319,177,Backend,743
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_9,cmat_mulx_avx_stripmine,7,9,245,136.11,Backend,361,194,Backend,812
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_10,cmat_mulx_avx_stripmine,7,10,273,153,Backend,403,221,Backend,930
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_11,cmat_mulx_avx_stripmine,7,11,301,166.68,Backend,445,238,Backend,999
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_12,cmat_mulx_avx_stripmine,7,12,329,182,Backend,487,265,Backend,1114
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_13,cmat_mulx_avx_stripmine,7,13,357,200,Backend,529,282,Backend,1183
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_14,cmat_mulx_avx_stripmine,7,14,385,214,Backend,571,309,Backend,1300
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_15,cmat_mulx_avx_stripmine,7,15,413,228,Backend,613,326,Backend,1371
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_16,cmat_mulx_avx_stripmine,7,16,441,252,Backend,655,353,Backend,1488
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_17,cmat_mulx_avx_stripmine,7,17,469,256,Backend,697,370,Backend,1556
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_18,cmat_mulx_avx_stripmine,7,18,497,270,Backend,739,397,Backend,1673
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_19,cmat_mulx_avx_stripmine,7,19,525,284,Backend,781,414,Backend,1743
cmat_mulx_avx_stripmine_nr_c_7_dot_product_length_20,cmat_mulx_avx_stripmine,7,20,553,298,Backend,823,441,Backend,1859
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_2,cmat_mulx_avx_stripmine,8,2,56,30,Backend,80,48.53,Backend,216
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_3,cmat_mulx_avx_stripmine,8,3,88,46,Backend,128,69,Backend,295
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_4,cmat_mulx_avx_stripmine,8,4,120,65,Backend,176,99,Backend,422
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_5,cmat_mulx_avx_stripmine,8,5,152,81,Backend,224,118,Backend,503
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_6,cmat_mulx_avx_stripmine,8,6,184,99,Backend,272,148,Backend,630
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_7,cmat_mulx_avx_stripmine,8,7,216,119,Backend,320,167,Backend,709
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_8,cmat_mulx_avx_stripmine,8,8,248,137,Backend,368,197,Backend,836
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_9,cmat_mulx_avx_stripmine,8,9,280,157,Backend,416,216,Backend,917
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_10,cmat_mulx_avx_stripmine,8,10,312,173,Backend,464,247,Backend,1046
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_11,cmat_mulx_avx_stripmine,8,11,344,189,Backend,512,265,Backend,1127
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_12,cmat_mulx_avx_stripmine,8,12,376,210,Backend,560,296,Backend,1257
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_13,cmat_mulx_avx_stripmine,8,13,408,226,Backend,608,314,Backend,1338
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_14,cmat_mulx_avx_stripmine,8,14,440,242,Backend,656,345,Backend,1470
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_15,cmat_mulx_avx_stripmine,8,15,472,258,Backend,704,363,Backend,1546
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_16,cmat_mulx_avx_stripmine,8,16,504,298,Backend,752,394,Backend,1679
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_17,cmat_mulx_avx_stripmine,8,17,536,290,Backend,800,412,Backend,1758
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_18,cmat_mulx_avx_stripmine,8,18,568,301,Backend,848,443,Backend,1888
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_19,cmat_mulx_avx_stripmine,8,19,600,322,Backend,896,461,Backend,1968
cmat_mulx_avx_stripmine_nr_c_8_dot_product_length_20,cmat_mulx_avx_stripmine,8,20,632,338,Backend,944,492,Backend,2097
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_2,cmat_mulx_avx_stripmine,9,2,63,34.47,Backend,93,53.05,Backend,236
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_3,cmat_mulx_avx_stripmine,9,3,99,52.47,Backend,147,76,Backend,328
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_4,cmat_mulx_avx_stripmine,9,4,135,72.53,Backend,201,109,Backend,468
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_5,cmat_mulx_avx_stripmine,9,5,171,91,Backend,255,130,Backend,557
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_6,cmat_mulx_avx_stripmine,9,6,207,112,Backend,309,163,Backend,696
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_7,cmat_mulx_avx_stripmine,9,7,243,135,Backend,363,184,Backend,788
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_8,cmat_mulx_avx_stripmine,9,8,279,157,Backend,417,217,Backend,927
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_9,cmat_mulx_avx_stripmine,9,9,315,177.89,Backend,471,238,Backend,1020
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_10,cmat_mulx_avx_stripmine,9,10,351,199,Backend,525,271,Backend,1163
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_11,cmat_mulx_avx_stripmine,9,11,387,213.89,Backend,579,292,Backend,1255
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_12,cmat_mulx_avx_stripmine,9,12,423,238,Backend,633,325,Backend,1397
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_13,cmat_mulx_avx_stripmine,9,13,459,253,Backend,687,346,Backend,1487
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_14,cmat_mulx_avx_stripmine,9,14,495,276,Backend,741,379,Backend,1628
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_15,cmat_mulx_avx_stripmine,9,15,531,294,Backend,795,400,Backend,1722
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_16,cmat_mulx_avx_stripmine,9,16,567,336,Backend,849,433,Backend,1864
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_17,cmat_mulx_avx_stripmine,9,17,603,330,Backend,903,454,Backend,1955
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_18,cmat_mulx_avx_stripmine,9,18,639,348,Backend,957,487,Backend,2098
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_19,cmat_mulx_avx_stripmine,9,19,675,361,Backend,1011,508,Backend,2191
cmat_mulx_avx_stripmine_nr_c_9_dot_product_length_20,cmat_mulx_avx_stripmine,9,20,711,384,Backend,1065,541,Backend,2333
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_2,cmat_mulx_avx_stripmine,10,2,70,39,Backend,106,58,Backend,256
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_3,cmat_mulx_avx_stripmine,10,3,110,59,Backend,166,85,Backend,361
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_4,cmat_mulx_avx_stripmine,10,4,150,81,Backend,226,120,Backend,510
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_5,cmat_mulx_avx_stripmine,10,5,190,100,Backend,286,145,Backend,614
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_6,cmat_mulx_avx_stripmine,10,6,230,125,Backend,346,180,Backend,765
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_7,cmat_mulx_avx_stripmine,10,7,270,151,Backend,406,205,Backend,869
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_8,cmat_mulx_avx_stripmine,10,8,310,171,Backend,466,240,Backend,1019
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_9,cmat_mulx_avx_stripmine,10,9,350,200,Backend,526,265,Backend,1125
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_10,cmat_mulx_avx_stripmine,10,10,390,219,Backend,586,301,Backend,1280
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_11,cmat_mulx_avx_stripmine,10,11,430,244,Backend,646,325,Backend,1384
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_12,cmat_mulx_avx_stripmine,10,12,470,264,Backend,706,361,Backend,1537
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_13,cmat_mulx_avx_stripmine,10,13,510,284,Backend,766,385,Backend,1642
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_14,cmat_mulx_avx_stripmine,10,14,550,304,Backend,826,421,Backend,1796
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_15,cmat_mulx_avx_stripmine,10,15,590,319,Backend,886,445,Backend,1901
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_16,cmat_mulx_avx_stripmine,10,16,630,374,Backend,946,481,Backend,2054
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_17,cmat_mulx_avx_stripmine,10,17,670,364,Backend,1006,505,Backend,2157
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_18,cmat_mulx_avx_stripmine,10,18,710,379,Backend,1066,541,Backend,2308
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_19,cmat_mulx_avx_stripmine,10,19,750,399,Backend,1126,565,Backend,2416
cmat_mulx_avx_stripmine_nr_c_10_dot_product_length_20,cmat_mulx_avx_stripmine,10,20,790,424,Backend,1186,601,Backend,2567
cmat_mulx_avx_stripmine_nr_c_11_dot_product_length_2,cmat_mulx_avx_stripmine,11,2,77,43.47,Backend,119,64.05,Backend,276
cmat_mulx_avx_stripmine_nr_c_11_dot_product_length_3,cmat_mulx_avx_stripmine,11,3,121,65.47,Backend,185,92,Backend,392
cmat_mulx_avx_stripmine_nr_c_11_dot_product_length_4,cmat_mulx_avx_stripmine,11,4,165,89.53,Backend,251,130,Backend,554
cmat_mulx_avx_stripmine_nr_c_11_dot_product_length_5,cmat_mulx_avx_stripmine,11,5,209,111.53,Backend,317,158,Backend,669
cmat_mulx_avx_stripmine_nr_c_11_dot_product_length_6,cmat_mulx_avx_stripmine,11,6,253,139,Backend,383,196,Backend,833
cmat_mulx_avx_stripmine_nr_c_11_dot_product_length_7,cmat_mulx_avx_stripmine,11,7,297,168,Backend,449,224,Backend,947
cmat_mulx_avx_stripmine_nr_c_11_dot_product_length_8,cmat_mulx_avx_stripmine,11,8,341,194,Backend,515,262,Backend,1110
